Salesforce Account Id,Cleaned Practice Areas
0010e00001QRvFKAA1,General Practice;Family; Employment
0014y000026cG8hAAE,International Law;Family
0010e00001QRvFQAA1,Transportation;General Practice; Real Estate; Environmental; Government; Administrative
0010e00001QRvFZAA1,Family; Civil Rights; Professional Practices;Product Liability
0010e00001NVcTCAA1,Personal Injury;  Business Transactional;  Immigration;  Transportation; Business Litigation
0010e00001QRvFbAAL,Civil Rights; Criminal;General Practice; Family; Product Liability; Personal Injury; Professional Practices
0010e00001QRvFcAAL,Cyberspace; Bankruptcy; General Practice; Employment; Business Transactional; Real Estate; Environmental; Government;Criminal; Intellectual Property; Business Litigation
0010e00001QRvLvAAL,Family; Criminal; General Practice;Personal Injury
0010e00001QRvLwAAL,Business Litigation; Civil Rights; General Practice; Consumer; Business Transactional; Administrative; Government; Business Transactiona; Bankruptcy
0014y000026cG8kAAE,Personal Injury;Insurance
0013000000CbZZlAAN,Civil Rights; Criminal; General Practice; Transportation; Business Transactional; Family; Business Litigation;Cyberspace; Personal Injury; Bankruptcy
0014y000026cG8lAAE,Workers Compensation; Government
0010e00001QRvM6AAL,Wills and Trusts; Civil Rights; Entertainment; General Practice; Employment; Business Transactional; Real Estate; Environmental;Criminal; Intellectual Property; Business Litigation
0010e00001QRvM7AAL,General Practice; Real Estate;Wills and Trusts
0010e00001QRvMAAA1,Civil Rights;Environmental; Criminal; Employment
0010e00001QRvMDAA1,Civil Rights; Criminal; Employment; Transportation;General Practice; Environmental
0013000000Cc0qKAAR,Business Litigation; Wills and Trusts; General Practice; Consumer; Employment; Business Transactional; Real Estate; Family; Bankruptcy
0010e00001QRvMEAA1,Business Litigation; Business Transactional
0010e00001QRvU4AAL,Civil Rights; Tax;General Practice; Immigration; Business Transactional
0014y000026cG85AAE,Criminal;Bankruptcy;  Entertainment
0010e00001QRvU5AAL,Environmental; Real Estate
0010e00001QRvU8AAL,Civil Rights; General Practice; Constitutional; Family;Medical Malpractice; Product Liability; Personal Injury; Professional Practices
0010e00001QRvUDAA1,Environmental; Real Estate
0010e00001QRvUGAA1,Transportation;Environmental; General Practice; Real Estate
0010e00001QRvUNAA1,Business Litigation; Tax; General Practice; Real Estate; Business Transactional
0010e00001QRvUPAA1,General Practice; Real Estate;Wills and Trusts
0010e00001QRvUQAA1,General Practice;Personal Injury
0010e00001Qwu2qAAB,Employment;  Insurance;  Business Transactional;  Business Litigation;  Intellectual Property;Bankruptcy
0010e00001NT1yPAAT,Business Litigation; Bankruptcy; General Practice; Consumer; Business Transactional
0016000000pESqsAAG,Civil Rights; Employment;General Practice; Family; Government; Administrative
0014y000026cG5UAAU,Corporate Counsel;Real Estate
0013000000CbsaMAAR,Real Estate;Bankruptcy
0016000000pEbMkAAK,General Practice; Business Transactional;Cyberspace; Intellectual Property; Business Litigation
0016000000ojvbFAAQ,Business Litigation; Civil Rights; Entertainment; Tax; General Practice; Employment; Business Transactional; Intellectual Property; Immigration; Bankruptcy
0013000000CbwRdAAJ,General Practice;Wills and Trusts
0013000000Cc7ClAAJ,Wills and Trusts;  Personal Injury;  Real Estate;Criminal;  Family
0016000000pEbgnAAC,Business Litigation; General Practice; Health and Elder Care; Insurance; Personal Injury
0016000000ojw6QAAQ,Wills and Trusts; Criminal; Tax;General Practice; Real Estate; Family
0016000000pEbtPAAS,General Practice;Bankruptcy
0013000000CboRtAAJ,Criminal;  Family
0014y000026cG6aAAE,Intellectual Property;Entertainment; Business Litigation;  Business Transactional
0013000000CbNJxAAN,Business Litigation;  Business Transactional
0013000000Cb3nzAAB,Employment;Construction
0013000000CbrUXAAZ,Civil Rights; Criminal; General Practice; Other (See Details); Medical Malpractice;Civil Rights; Professional Practices
0013000000Cc7z9AAB,Environmental; General Practice; Bankruptcy
0010e00001QRu3xAAD,Wills and Trusts; Civil Rights; Tax;General Practice; Real Estate; Environmental
0016000000pEdfwAAC,Business Transactional; General Practice; Business Litigation;Bankruptcy
0010e00001NVc6hAAD,Environmental;Real Estate
0016000000ojwLMAAY,General Practice;Administrative
0010e00001QRuVAAA1,Criminal;Native American; General Practice; Family
0010e00001QRuVBAA1,Transportation;Environmental; General Practice
0010e00001QRuVEAA1,Civil Rights; Criminal;General Practice; Real Estate; Family; Administrative; Product Liability; Professional Practices
0010e00001QRuVIAA1,General Practice;Administrative; Securities
0014y000026cGEIAA2,General Practice;Workers Compensation; Construction; Personal Injury; Business Litigation
0010e00001QRubjAAD,Civil Rights;General Practice; Government; Administrative; Business Transactiona
0010e00001QRubmAAD,Business Litigation; Civil Rights; General Practice; Employment; Constitutional; Class Action; Other (See Details); Family; Professional Practices; Immigration; Personal Injury; Business Litigation; Product Liability
0010e00001N8WHXAA3,Business Transactional;  Tax;  Wills and Trusts
0010e00001QRubsAAD,Business Litigation; Class Action
0010e00001QRubuAAD,Business Litigation; Civil Rights; General Practice; Class Action; Family; Administrative; Government; Business Transactiona
0010e00001QRubxAAD,Immigration; General Practice; Administrative
0010e00001QRubyAAD,Civil Rights;Environmental; Criminal; Employment
0010e00001QRubzAAD,Civil Rights; Employment;General Practice; Family; Professional Practices; Product Liability
0010e00001QRuiQAAT,General Practice; Real Estate;Wills and Trusts
0010e00001QRuiPAAT,General Practice;Family
0010e00001QRuiWAAT,Wills and Trusts; Employment;General Practice; Real Estate; Family
0016000000pDSqaAAG,Criminal; General Practice; Transportation; Family;Workers Compensation; Administrative; Personal Injury; Medical Malpractice
0010e00001JRDzmAAH,Estate Planning;Probate and Trust Litigation;Real Estate
0010e00001PzrncAAB,Cyberspace; Wills and Trusts; Criminal; Tax; General Practice; Workers Compensation; Transportation; Real Estate; Environmental; Family; Civil Rig;Entertainment; Government; Insurance; Construction; Intellectual Property; Immigration; Business Litigation
0010e00001QRuigAAD,Business Litigation; General Practice; Business Transactional; Government; Administrative; Bankruptcy
0010e00001QRuijAAD,Civil Rights; Tax; General Practice; Employment; Class Action; Business Transactional; Education; Environmental; Administrative;Criminal; Government; Business Transactiona; Business Litigation
0010e00001NTP0pAAH,Civil Rights; Tax; General Practice; Government;Cyberspace; Intellectual Property; Business Litigation
0010e00001QRup2AAD,Wills and Trusts;  Insurance;  Criminal;  Real Estate;Bankruptcy;  Environmental;  Family
0016000000pDtUNAA0,Personal Injury;  Business Litigation;  Real Estate;  Consumer;Bankruptcy
0010e00001QRupBAAT,Family;Administrative
0013000000CbyLfAAJ,Business Transactional;Real Estate
0010e00001QRupEAAT,Business Litigation; Class Action
0013000000CblEAAAZ,Wills and Trusts; Bankruptcy; General Practice; Tax; Transportation; Business Transactional; Real Estate; Health and Elder Care; Environmental;Workers Compensation; Insurance; Construction; Intellectual Property; Personal Injury; Business Litigation
0013000000Cbo6cAAB,Health and Elder Care; Family
0010e00001QRupMAAT,General Practice; Securities;Workers Compensation; Administrative; Personal Injury
0010e00001QRupRAAT,Civil Rights; General Practice; Health and Elder Care; Insurance;Medical Malpractice; Personal Injury; Product Liability
0010e00001QRuvfAAD,Criminal; Consumer;General Practice; Family; Bankruptcy
0010e00001QRuvbAAD,General Practice;Real Estate
0013000000Cbga9AAB,Transportation; General Practice; Health and Elder Care;Wills and Trusts
0010e00001QRuvhAAD,Transportation;Environmental; General Practice; Real Estate
0010e00001QRuvlAAD,General Practice; Health and Elder Care;Insurance
0010e00001QRuvoAAD,Wills and Trusts; Transportation;General Practice; Real Estate; Environmental
0010e00001NUAX0AAP,Securities;  Intellectual Property; Business Litigation;  Business Transactional
0010e00001QRuvsAAD,Transportation;Environmental; General Practice; Real Estate
0010e00001QRuvuAAD,Civil Rights; General Practice
0010e00001QRuvvAAD,Environmental; Real Estate
0010e00001QRuvyAAD,Criminal; General Practice;Entertainment; Intellectual Property; Immigration
0016000000ojvMYAAY,General Practice; Business Litigation;Antitrust
0010e00001QRuw2AAD,Civil Rights;General Practice; Government; Administrative; Business Transactiona
0010e00001QRuw3AAD,Civil Rights;General Practice; Government; Administrative; Business Transactiona
0010e00001QRv2EAAT,Wills and Trusts; General Practice; Real Estate;Personal Injury
0010e00001QRv2HAAT,Business Litigation; Native American; Criminal; General Practice; Constitutional; Class Action; Personal Injury
0010e00001QRv2JAAT,Civil Rights; Criminal; Employment;General Practice; Family; Environmental; Administrative; Immigration
0010e00001QRv2KAAT,Business Litigation; Civil Rights; Criminal; General Practice; Employment; Class Action; Real Estate; Environmental; Administrative; Government; Business Transactiona
0010e00001QRv2LAAT,Criminal; Constitutional;General Practice; Family; Personal Injury
0016000000ojvMmAAI,Tax; General Practice;Real Estate
0010e00001QRv2PAAT,Environmental; Real Estate
0010e00001QRv2QAAT,Family; Criminal; General Practice;Personal Injury
0010e00001QRv2ZAAT,Business Litigation; General Practice; Family; Administrative; Business Transactional
0010e00001NSzUyAAL,Business Litigation; Civil Rights; Criminal; Tax; General Practice; Employment; Real Estate; Environmental; Construction
0010e00001QRv2bAAD,Business Litigation; Business Transactional; Intellectual Property
0010e00001QRv8gAAD,Business Litigation; Wills and Trusts; Civil Rights; Tax; General Practice; Class Action; Real Estate; Education; Family; Administrative; Government; Product Liability; Business Transactiona; Business Transactional; Professional Practices
0010e00001QRv8nAAD,Business Litigation; Civil Rights; Tax; General Practice; Employment; Class Action; Real Estate; Education; Environmental; Personal Injury; Business Transactional; Medical Malpractice
0010e00001QRv8oAAD,Wills and Trusts; Civil Rights; General Practice; Employment; Constitutional; Business Transactional; Real Estate; Environmental; Family; Administrative;Criminal; Product Liability; Personal Injury; Business Litigation; Professional Practices
0010e00001QRv8pAAD,Civil Rights; Entertainment; General Practice; Constitutional; Family;Medical Malpractice; Product Liability; Personal Injury; Professional Practices
0010e00001QRv8uAAD,Business Litigation; General Practice; Class Action; Insurance; Personal Injury
0010e00001QRv8xAAD,Civil Rights; Criminal; Employment; Environmental;Constitutional
0010e00001QRv8yAAD,Transportation;Environmental; General Practice
0016000000ojvRBAAY,General Practice; Government;Administrative
0010e00001QRv92AAD,Immigration; General Practice; Employment
0010e00001QRvFfAAL,Environmental; Business Litigation
0010e00001QRvFiAAL,Criminal; Consumer; Constitutional;General Practice; Real Estate; Family; Personal Injury; Bankruptcy
0010e00001QRvFkAAL,Environmental; Real Estate
0010e00001QRvFrAAL,General Practice; Real Estate;Wills and Trusts
0010e00001QRvFwAAL,General Practice;Family
0010e00001QRvFxAAL,Business Litigation; Entertainment; General Practice; Administrative; Intellectual Property; Business Transactional
0010e00001QRvG0AAL,Native American; Wills and Trusts; Tax; Employment; Constitutional; Transportation;General Practice; Real Estate; Environmental; Health and Elder Care; Insurance; Personal Injury
0016000000ojvWGAAY,Business Litigation; Tax; General Practice; Business Transactional; Real Estate; Bankruptcy
0010e00001QRvG2AAL,Transportation;Environmental; Administrative
0010e00001QRvG3AAL,Family; Criminal; General Practice;Personal Injury
0010e00001QRvMHAA1,Business Litigation; Wills and Trusts; Bankruptcy; General Practice; Employment; Real Estate; Business Transactional
0013000000CbYmIAAV,Wills and Trusts;  Business Transactional;  Business Litigation;  General Practice;  Real Estate;Bankruptcy;  Family
0013000000CbtKcAAJ,Tax;  Business Transactional;  Real Estate;  Immigration;Bankruptcy
0016000000pEbh1AAC,General Practice; Business Transactional;Workers Compensation; Business Litigation; Construction; Personal Injury; Bankruptcy
0010e00001QRvMVAA1,Family; Civil Rights; Professional Practices;Product Liability
0010e00001QRvMdAAL,Family; General Practice;Administrative
0010e00001NVdHnAAL,Personal Injury;Criminal;  Family
0010e00001QRvWTAA1,Wills and Trusts; Entertainment; General Practice; Business Transactional; Real Estate; Family; Administrative;Criminal; Insurance; Product Liability; Intellectual Property; Civil; Immigration; Personal Injury; Business Litigation; Professional Practices
0010e00001QRvWZAA1,Workers Compensation; General Practice
0010e00001QRvWeAAL,Workers Compensation; General Practice;Personal Injury; Medical Malpractice
0010e00001QRvWgAAL,Constitutional; General Practice; Employment;Personal Injury
0016000000ojw6nAAA,Family; General Practice;Bankruptcy
0010e00001QRvWhAAL,Business Litigation; Business Transactional
0010e00001QRvWkAAL,Civil Rights; Tax; General Practice; Real Estate; Environmental; Family;Entertainment; Administrative; Intellectual Property; Immigration; Business Transactional
0016000000ojw6rAAA,General Practice;Family; Employment
