Salesforce Account Id,Cleaned Practice Areas
0010e00001OCtA7AAL,General Practice; Construction;Workers Compensation; Business Litigation; Personal Injury
0016000000mWdxZAAS,Tax;  Wills and Trusts
0014y000026cFt8AAE,Business Litigation; Health and Elder Care; General Practice; Wills and Trusts; Insurance; Personal Injury
0010e00001OCtABAA1,Real Estate;Environmental
0010e00001OCslwAAD,Family;Real Estate
0010e00001JRYe2AAH,City/County/Local Government; Immigration and Nationality;Debtor and Creditor;Contracts; Civil Litigation;Dispute Resolution; Commercial Litigation; Real Estate; Debtor and Creditor;Real Estate;Immigration and Nationality; Dispute Resolution; Contracts; Real Estate/Land Development;Civil Litigation;Real Estate/Land Development;Commercial Litigation;Bankruptcy
0010e00001OCtAOAA1,Tax;Employment
0010e00001JRYe8AAH,Criminal;Arbitration;Mediation;Military
0010e00001JSNeOAAX,Real Estate; Business Litigation;  Personal Injury
0010e00001NWjQaAAL,Business Litigation; General Practice; Real Estate; Business Transactional; Bankruptcy
0010e00001JRYeBAAX,Personal Injury;Trial;Litigation/Trial Advocacy/Advocacy;Civil Litigation;Civil Trial
0010e00001NW57VAAT,Construction;  Environmental
0013000000CbQjXAAV,Family;Criminal
0010e00001JRYjhAAH,Construction; Trusts and Estates;Corporate;Contracts;City/County/Local Government;Real Estate;Business;Civil Litigation;Wills;Commercial Litigation
0014y000026cFa7AAE,Intellectual Property;Business litigation
0010e00001JRYjlAAH,Criminal;Criminal Appellate
0013000000Cb4ofAAB,Family;Criminal
0010e00001JRYjyAAH,Criminal;Civil Trial;Real Estate
0010e00001JRYk1AAH,Trusts and Estates;Personal Injury;Child and Family;Insurance;Real Estate;General Practice;Arbitration;Civil Litigation
0010e00001M3HwhAAF,Trusts and Estates; Wills;Trusts and Estates;Wills and Trusts; Elder;Wills
0010e00001N8spJAAR,Real Estate;  Business Transactional; Business Litigation
0016000000oiunNAAQ,Trusts and Estates;Tax;Business and Taxation;Estate Planning;Wills
0010e00001N8v9oAAB,Real Estate;  Business Transactional; Business Litigation
0010e00001NWjcLAAT,Criminal; Administrative;  Employment
0010e00001ODq6yAAD,General Practice; Wills and Trusts;Bankruptcy
0010e00001JRDdxAAH,Trusts and Estates;Wills;Estate Planning
0014y00002LuRPAAA3,Wills and Trusts;Real Estate
0010e00001JSNw7AAH,Corporate;Trusts and Estates;Real Estate;Elder;Tax;Probate and Trust Litigation;Estate Planning;Guardianship;Contracts
0010e00001JSNw9AAH,Civil Litigation;Personal Injury
0010e00001JSNwAAAX,Trusts and Estates;Trusts and Estates;Real Estate;Elder;Tax;Probate and Trust Litigation;Estate Planning;Guardianship;Wills
0010e00001JRYb6AAH,Trusts and Estates; Arts and Sports;Contracts;Insurance;Entertainment;Civil Litigation;Wills
0010e00001JSNwFAAX,Trusts and Estates;Trusts and Estates;Business;Trial;Litigation/Trial Advocacy/Advocacy;Probate and Trust Litigation;Guardianship;Civil Litigation;Wills;Civil Trial
0010e00001JSNwJAAX,Civil Litigation;Real Estate
0013000000CbIq1AAF,General Practice;Family; Employment
0010e00001JSNwOAAX,Construction;Dispute Resolution;Professional Liability;Arbitration;Contracts
0013200001HuBadAAF,Antitrust;Class Action
0010e00001JSO1mAAH,Marital and Family;Personal Injury; Civil Litigation;Criminal; Marital and Family; Personal Injury
0010e00001JSO1oAAH,Criminal;Family
0010e00001JSO1qAAH,Commercial Litigation; Real Estate; Banking;Commercial Litigation;Bankruptcy
0010e00001JSO1vAAH,Construction; Trusts and Estates;Debtor and Creditor;Marital and Family;Contracts;Personal Injury;Real Estate;Business;Trial;Litigation/Trial Advocacy/Advocacy;Labor and Employment;Criminal;Medical Malpractice;Civil Litigation;Wills;Commercial Litigation
0010e00001NWjoXAAT,Business Litigation;  Business Transactional;  Intellectual Property
0010e00001JSO1zAAH,Government;Zoning;Administrative; Planning and Land Use;City/County/Local Government;Environmental and Land Use;Real Estate;Eminent Domain;Contracts;Public Utilities
0010e00001JSO22AAH,Construction;Civil Litigation;General Practice
0010e00001JSO25AAH,Marital and Family;Child and Family;Family;General Practice;Adoption;Appellate Practice
0010e00001OCrw7AAD,Business Litigation; Transportation; Environmental; General Practice; Real Estate; Business Transactional; Constitutional; Class Action; Family; Wills and Trusts; Civil Rights; Personal Injury
0010e00001JSO7RAAX,Trusts and Estates;Corporate;Trusts and Estates;Marital and Family;Child and Family;Real Estate;Family;General Practice;Estate Planning;Contracts;Wills
0014y000026cFa3AAE,Family;Civil Rights;  Employment
0016000000nixn6AAA,General Practice; Business Transactional; Business Litigation;Bankruptcy
0010e00001JSO7SAAX,Medical Malpractice;Trial;Personal Injury
0010e00001JSO7VAAX,Trusts and Estates;Corporate;Trusts and Estates;Debtor and Creditor;Real Estate;Business;Estate Planning;Contracts;Finance and Investments;Real Estate/Land Development;Wills
0014y000026eiiFAAQ,Government; Administrative;Civil Rights;  Employment
0010e00001JSO7WAAX,Business Litigation;Other (See Details)
0010e00001JSO7YAAX,Corporate;Business;Health;Civil Litigation;Securities;Commercial Litigation
0010e00001JSO7ZAAX,Marital and Family;Child and Family;Education;City/County/Local Government;Consumer;Insurance;Personal Injury;Business;Family;Trial;General Practice;Criminal;Contracts;Civil Trial
0010e00001OCrwJAAT,Wills and Trusts;Family
0010e00001JSO7cAAH,Personal Injury;Workers' Compensation
0010e00001JSO7eAAH,Personal Injury;Real Estate;General Practice;Civil Litigation;Bankruptcy
0014y000026cFkFAAU,General Practice; Health and Elder Care; Business Litigation;Insurance
0014y00002gVP8pAAG,Transportation; Environmental
0016000000oiveAAAQ,General Practice; Business Transactional; Bankruptcy; Business Litigation;Other (See Details)
0010e00001OCtj5AAD,Real Estate; Constitutional;  Securities
0010e00001OChbDAAT,Intellectual Property;Bankruptcy
0013000000Cb42XAAR,Wills and Trusts;Family
0014y000026cFaZAAU,Workers Compensation;  Personal Injury;  Civil Rights;  Family;  Business Transactional;  Entertainment;  Employment;Medical Malpractice; Business Litigation
0013000000CbX0yAAF,Business Litigation; General Practice; Real Estate; Construction; Employment; Family
0016000000fA1W2AAK,General Practice; Government;Administrative
0010e00001L0PS3AAN,Wills and Trusts;Health and Elder Care;  Business Transactional; Business Litigation
0014y00002aVREcAAO,General Practice; Business Transactional;Cyberspace; Employment; Intellectual Property; Business Litigation
0014y00002aVREdAAO,General Practice; Family; Real Estate;Personal Injury
0010e00001OCsDHAA1,Administrative;  Employment
0014y00002aVREsAAO,General Practice;Bankruptcy
0010e00001JRFaEAAX,Workers Compensation; Construction;Personal Injury; General Practice
0014y00002aVREeAAO,Business Litigation; Health and Elder Care; General Practice; Real Estate; Business Transactional; Family; Wills and Trusts; Tax
0014y000026cMgFAAU,Wills and Trusts;Health and Elder Care
0010e00001QRqn1AAD,Business Litigation;  Business Transactional;Insurance
0014y00002aVRH0AAO,Business Litigation; Health and Elder Care; Education; General Practice; Business Transactional; Real Estate; Administrative; Employment; Class Action; Family; Criminal; Wills and Trusts; Civil Rights; Tax
0016000000ladKJAAY,Real Estate; Business Litigation
0016000000laf1eAAA,Wills and Trusts;Real Estate; Business Litigation
0013200001HsyFtAAJ,Family;Criminal
0010e00001OCsJEAA1,Wills and Trusts;Family
0010e00001NWikgAAD,Business Litigation; General Practice; Real Estate; Business Transactional; Administrative; Class Action; Family; Wills and Trusts; Civil Rights; Tax
0010e00001OCuRsAAL,Personal Injury; Business Litigation;  Insurance
0014y00002aVRHGAA4,Health and Elder Care; Real Estate;General Practice; Wills and Trusts; Tax
0010e00001NWgGXAA1,Real Estate;  Business Transactional; Business Litigation
0016000000laemdAAA,Business Litigation;  Business Transactional;  Intellectual Property
0010e00001JSclHAAT,Workers Compensation;  Insurance;  Family; Administrative;Criminal
0014y00002aVRHYAA4,General Practice;Intellectual Property
0014y00002aVRHaAAO,Medical Malpractice;Personal Injury
0014y00002aVRHbAAO,General Practice;Intellectual Property
0010e00001QRqtUAAT,Business Transactional;Bankruptcy
0010e00001OCsUdAAL,Criminal;  Real Estate
0010e00001JRYFUAA5,Business Litigation; Probate Law; General Practice; Business Transactional; Real Estate; Family; Wills and Trusts; Real Property; Government
0010e00001OCsUkAAL,Wills and Trusts;Health and Elder Care
0014y00002aVRHDAA4,Wills and Trusts; Real Estate; Tax; General Practice
0010e00001JRYFZAA5,Family;Criminal
0014y000026cFclAAE,Family; Business Litigation
0016000000pGJ9VAAW,Family;Criminal
0014y00002aVRHLAA4,Business Litigation; Health and Elder Care; General Practice; Workers' Compensation; Construction; Business Transactional; Employment; Class Action; Insurance; Personal Injury
0013000000CbbS7AAJ,Family;Bankruptcy
0013200001GSVaRAAX,Family;Criminal
0014y00002aVRHPAA4,Business Litigation; General Practice; Real Estate; Business Transactional; Bankruptcy; Wills and Trusts; Tax
0010e00001OCst1AAD,Government;  Tax;  Insurance
0010e00001M2mKVAAZ,Family;Criminal
0010e00001OCsaaAAD,Wills and Trusts;  Family;  Business Transactional; Business Litigation;Health and Elder Care
0010e00001OCstFAAT,Government;Civil Rights;  Professional Practices;  Health and Elder Care
0010e00001JRYLGAA5,Trusts and Estates;Real Estate;Business;General Practice;Wills
0010e00001JRYLJAA5,Construction;Personal Injury;Contracts;Business;Trial;Litigation/Trial Advocacy/Advocacy;Civil Trial;Product Liability;Civil Litigation;Commercial Litigation
0010e00001JRYLMAA5,Debtor and Creditor;Child and Family;Marital and Family;Consumer;Real Estate;Business;Family;Litigation/Trial Advocacy/Advocacy;General Practice;Civil Litigation;Commercial Litigation;Civil Trial;Appellate Practice
0010e00001JRYLOAA5,Business Litigation; Litigation/Trial Advocacy/Advocacy;Litigation/Trial Advocacy/Advocacy; Family; Toxic Torts;Toxic Torts; Environmental and Land Use
0010e00001JS3YKAA1,Trial;Criminal;Civil Litigation; Civil Litigation;Civil Rights;Civil Trial; Criminal Appellate;Personal Injury; Commercial Litigation; Constitutional;Commercial Litigation;Constitutional; Civil Trial;Criminal Appellate; Trial; Criminal; American and International;Medical Malpractice; Personal Injury; Medical Malpractice
0010e00001JRYLPAA5,American and International;Corporate;Debtor and Creditor;Comparative;Contracts;International and Comparative;Mergers and Acquisitions;Business;International Business;International;Arbitration;Civil Litigation;Commercial Litigation;Civil Trial;Banking
0010e00001JRYQfAAP,Medical Malpractice;Trial;Personal Injury;Product Liability
0010e00001MP3BfAAL,Business Litigation;  Business Transactional;  Employment
0010e00001OCsyxAAD,Family;Real Estate; Business Litigation
0013000000CbGyzAAF,Business Litigation; Mediation; Workers' Compensation; Business Transactional;Trial;Workers' Compensation; Trial; Criminal; Personal Injury; Other (See Details)
0010e00001JRYQxAAP,Civil Litigation;Civil Rights;Criminal Appellate;Appellate Practice
0010e00001JRYQyAAP,Administrative;Constitutional;Labor and Employme;Contracts;Dispute Resolution;Equal Opportunities;Election;Civil Rights;Arbitration;Civil Litigation; Campaign and Political;Commercial Litigation;Civil Trial;Government and Administrative;Appellate Practice
0013000000CbFdQAAV,Business Litigation; Arbitration; Civil Litigation; Securities;Civil Litigation; Wills and Trusts; Personal Injury;Securities
0016000000mWby3AAC,Securities;Transportation
0010e00001JRYWQAA5,Trusts and Estates;Corporate;Business;General Practice;Probate and Trust Litigation;Estate Planning;Contracts;Wills
0016000000laf3ZAAQ,Business Litigation; General Practice; Business Transactional; Bankruptcy; Wills and Trusts
0010e00001OCvAMAA1,Employment;Health and Elder Care;  Business Transactional; Business Litigation
0010e00001JRE5QAAX,Trusts and Estates; Wills;Family; Civil Trial; Family; Personal Injury; Elder;Wills;Employment
0010e00001JRYWUAA5,Corporate;Contracts;Business;Aviation;Civil Litigation
0010e00001JRYWWAA5,Trusts and Estates;Intellectual Property; Arts and Sports;Real Estate;Business;Entertainment;General Practice;Wills
0013000000CcNPWAA3,Criminal;Bankruptcy
0010e00001NWjFBAA1,Employment;Civil Rights; Business Litigation
0016000000niytiAAA,General Practice; Business Litigation;Bankruptcy
0013000000CbujVAAR,Health and Elder Care;Insurance
0010e00001MP2rNAAT,Government; Business Litigation;Insurance
0010e00001JSPirAAH,Real Estate;  Insurance;Family;  Business Transactional; Business Litigation
0010e00001MP1zqAAD,Business Litigation; Health and Elder Care; Education; General Practice; Real Estate; Business Transactional; Administrative; Employment; Class Action; Civil Rights
0016000000mWfL9AAK,Administrative;  Business Litigation;  Business Transactional;  Intellectual Property;  Government
0010e00001JRYeMAAX,Corporate;Technology and Science;Intellectual Property;Environmental and Land Use;Business;Trademark;Patent;Copyright;Contracts
0010e00001JRYePAAX,Administrative;Constitutional;Appellate Practice
0010e00001JRYeQAAX,Criminal Appellate;Appellate Practice
0010e00001QRtH5AAL,Employment;General Practice; Criminal; Family; Wills and Trusts
0016000000mZEebAAG,Real Estate;  Employment;Bankruptcy
0010e00001JRYeVAAX,Trusts and Estates;Business;Wills
0013000000CbsuAAAR,Tax;Civil Rights; General Practice
0010e00001JRYebAAH,Trusts and Estates;Contracts;Elder;Civil Trial;Estate Planning;Guardianship;Civil Litigation;Wills;Commercial Litigation;Appellate Practice
0010e00001QRrWnAAL,Environmental; Workers Compensation; General Practice; Real Estate; Construction; Business Transactional; Employment; Bankruptcy;Criminal; Business Litigation; Personal Injury
0010e00001JRYk3AAH,Corporate;Technology and Science; Technology and Science;Entertainment; Intellectual Property; Contracts; Business and Taxation;Contracts;Finance and Investments; Corporate; Trademark; Copyright; Public Interest; Arts and Sports; Media;Public Interest;Business Transactional;Copyright; Entertainment;Intellectual Property; Finance and Investments;Trademark;Media
0010e00001JRYk4AAH,Dispute Resolution;General Practice;Contracts;Real Estate/Land Development;Mediation
0010e00001OCtGMAA1,Wills and Trusts;Family;  Business Transactional; Business Litigation
0010e00001NWjQrAAL,Real Estate;  Business Transactional; Business Litigation;  Securities
0010e00001JRYk8AAH,Zoning; Planning and Land Use
0010e00001KxkSPAAZ,Criminal;  Employment;  Personal Injury
0013000000CbiIrAAJ,Consumer; Workers Compensation; General Practice; Construction; Business Transactional; Employment; Bankruptcy; Wills and Trusts;Criminal; Business Litigation; Personal Injury
0010e00001JRYkDAAX,Trusts and Estates;Personal Injury;Family;Wills
0016000000laeRyAAI,General Practice;Cyberspace; Intellectual Property; Civil Rights; Business Litigation; Professional Practices; Government; Medical Malpractice
